Language	Model	Type	UAS	Pars
Dutch	3902085028	manual_output_funchead_two_coarse_lambda09_best_large	0.839644351464	0.738346770630222
Urdu	8194077103	manual_output_funchead_two_coarse_lambda09_best_large	0.798789276449	0.9175412351097487
Japanese	3429225363	manual_output_funchead_two_coarse_lambda09_best_large	0.847861604998	0.7309042455026131
Indonesian	5382881867	manual_output_funchead_two_coarse_lambda09_best_large	0.797557538751	1.0491056817862392
Slovak	9639523416	manual_output_funchead_two_coarse_lambda09_best_large	0.826867073744	0.7425531913132217
Belarusian	7359258414	manual_output_funchead_two_coarse_lambda09_best_large	0.677394034537	1.7064062085593328
Russian	5725392105	manual_output_funchead_two_coarse_lambda09_best_large	0.76907824833	1.041170125885719
Ancient_Greek	2464717213	manual_output_funchead_two_coarse_lambda09_best_large	0.834763114632	0.9131278222566798
Hindi	2187989692	manual_output_funchead_two_coarse_lambda09_best_large	0.884754742259	0.5166176515473004
Gothic	1202122097	manual_output_funchead_two_coarse_lambda09_best_large	0.814020170061	1.123606541563641
Chinese	6026513642	manual_output_funchead_two_coarse_lambda09_best_large	0.77217630854	1.232397408305887
Hebrew	7994146565	manual_output_funchead_two_coarse_lambda09_best_large	0.835002478929	0.8335046605775424
Latvian	8260671049	manual_output_funchead_two_coarse_lambda09_best_large	0.747153041385	1.3862598762612863
Catalan	8956671908	manual_output_funchead_two_coarse_lambda09_best_large	0.873714577282	0.5435009494251917
Greek	9363886521	manual_output_funchead_two_coarse_lambda09_best_large	0.801042109741	0.8646391621679511
Spanish	9567779505	manual_output_funchead_two_coarse_lambda09_best_large	0.834424116844	0.7336623166719463
Portuguese	5008733344	manual_output_funchead_two_coarse_lambda09_best_large	0.888683837492	0.5603202523361693
Basque	9724974740	manual_output_funchead_two_coarse_lambda09_best_large	0.739019253911	1.2117122788889265
Estonian	6005170877	manual_output_funchead_two_coarse_lambda09_best_large	0.788609484441	1.031060759875124
Hebrew	5764264925	manual_output_funchead_two_coarse_lambda09_best_large	0.837977193852	0.8148985962851188
Ukrainian	3955057044	manual_output_funchead_two_coarse_lambda09_best_large	0.773020038168	1.0609815996993361
Galician	5988943500	manual_output_funchead_two_coarse_lambda09_best_large	0.797836413058	1.0872302661470092
Hindi	5884876022	manual_output_funchead_two_coarse_lambda09_best_large	0.864506896447	0.5253239811869634
Urdu	5145751057	manual_output_funchead_two_coarse_lambda09_best_large	0.825670221966	0.860589953519041
German	8723024291	manual_output_funchead_two_coarse_lambda09_best_large	0.868649202946	0.63545554905777
Hungarian	5672293328	manual_output_funchead_two_coarse_lambda09_best_large	0.758745113762	1.1765488010137704
German	4702663606	manual_output_funchead_two_coarse_lambda09_best_large	0.884030949939	0.6171748540247433
Galician	7889150172	manual_output_funchead_two_coarse_lambda09_best_large	0.807885560528	1.0427395219101891
Estonian	9895311798	manual_output_funchead_two_coarse_lambda09_best_large	0.77058215639	1.0471602947269272
Telugu	6282735639	manual_output_funchead_two_coarse_lambda09_best_large	0.849710982659	0.8814129351650819
Japanese	6615716453	manual_output_funchead_two_coarse_lambda09_best_large	0.842095146564	0.7460294125001056
Ukrainian	6991982342	manual_output_funchead_two_coarse_lambda09_best_large	0.807848282443	0.957605930343839
Persian	3412580769	manual_output_funchead_two_coarse_lambda09_best_large	0.848189607518	0.7588278317135168
Japanese	3088536385	manual_output_funchead_two_coarse_lambda09_best_large	0.868524747717	0.6478541026145206
Telugu	4887700711	manual_output_funchead_two_coarse_lambda09_best_large	0.853564547206	0.8937391375760352
Serbian	491512484	manual_output_funchead_two_coarse_lambda09_best_large	0.810084985836	0.9412335025825176
Swedish	8348397690	manual_output_funchead_two_coarse_lambda09_best_large	0.805877114871	0.9416322765907188
Polish	2653238796	manual_output_funchead_two_coarse_lambda09_best_large	0.876905177429	0.5374484925716682
Latvian	4460902927	manual_output_funchead_two_coarse_lambda09_best_large	0.667530784187	1.5517374102401134
Lithuanian	2831804318	manual_output_funchead_two_coarse_lambda09_best_large	0.473386183465	2.5141281503783213
Afrikaans	2336973232	manual_output_funchead_two_coarse_lambda09_best_large	0.857113144759	0.7210104319200341
Russian	5751275373	manual_output_funchead_two_coarse_lambda09_best_large	0.732705297511	1.1094096914823233
Greek	7331222042	manual_output_funchead_two_coarse_lambda09_best_large	0.833368779243	0.7930454048817334
Marathi	391558040	manual_output_funchead_two_coarse_lambda09_best_large	0.713450292398	1.6851899554157814
Croatian	3321068676	manual_output_funchead_two_coarse_lambda09_best_large	0.81433325594	0.8681045580128012
Korean	9582190605	manual_output_funchead_two_coarse_lambda09_best_large	0.628200438917	1.796978719872226
Slovak	8768895670	manual_output_funchead_two_coarse_lambda09_best_large	0.848473461719	0.6805275585406148
Greek	443087336	manual_output_funchead_two_coarse_lambda09_best_large	0.799659719268	0.8963261327937226
Old_Church_Slavonic	8018536269	manual_output_funchead_two_coarse_lambda09_best_large	0.82603960396	1.0857213009938156
Romanian	576616091	manual_output_funchead_two_coarse_lambda09_best_large	0.814725082442	0.9341853418278978
Tamil	8711707313	manual_output_funchead_two_coarse_lambda09_best_large	0.660107334526	1.7341397004818446
Romanian	3635844330	manual_output_funchead_two_coarse_lambda09_best_large	0.803216905579	0.9851610524006635
Turkish	5509643988	manual_output_funchead_two_coarse_lambda09_best_large	0.648985578098	1.814250112599774
German	6574715777	manual_output_funchead_two_coarse_lambda09_best_large	0.853640346788	0.6758677337113416
Hindi	1091791772	manual_output_funchead_two_coarse_lambda09_best_large	0.882471150626	0.5072420324909155
Irish	344643896	manual_output_funchead_two_coarse_lambda09_best_large	0.526520195295	2.5806038045533963
Hindi	4930250224	manual_output_funchead_two_coarse_lambda09_best_large	0.862710471029	0.5597953748075796
Swedish	1858856591	manual_output_funchead_two_coarse_lambda09_best_large	0.795149048043	0.9592821547403058
Slovak	3537237389	manual_output_funchead_two_coarse_lambda09_best_large	0.834758102395	0.770039687166756
Danish	2784096538	manual_output_funchead_two_coarse_lambda09_best_large	0.806098514464	0.8468250962964359
Hungarian	1738048221	manual_output_funchead_two_coarse_lambda09_best_large	0.736794627644	1.2124312757501816
Galician	454387779	manual_output_funchead_two_coarse_lambda09_best_large	0.777463551248	1.1673650258010513
Old_Church_Slavonic	9893792743	manual_output_funchead_two_coarse_lambda09_best_large	0.842475247525	1.006150223819336
Korean	1499199054	manual_output_funchead_two_coarse_lambda09_best_large	0.686478907584	1.6413389563967442
French	1804798267	manual_output_funchead_two_coarse_lambda09_best_large	0.883981805099	0.5544968269061045
Japanese	1068152990	manual_output_funchead_two_coarse_lambda09_best_large	0.858145122537	0.6907103636126172
Basque	690068745	manual_output_funchead_two_coarse_lambda09_best_large	0.76519253911	1.145359214187577
English	7580379440	manual_output_funchead_two_coarse_lambda09_best_large	0.845319374905	0.759124894842678
Belarusian	3589680229	manual_output_funchead_two_coarse_lambda09_best_large	0.600470957614	1.9620801665157874
Bulgarian	9342297711	manual_output_funchead_two_coarse_lambda09_best_large	0.880341262382	0.5551196979529152
Galician	898582989	manual_output_funchead_two_coarse_lambda09_best_large	0.816204936712	1.0205887297730885
Czech	5473904570	manual_output_funchead_two_coarse_lambda09_best_large	0.824758970221	0.6893535642641349
Telugu	4692482080	manual_output_funchead_two_coarse_lambda09_best_large	0.863198458574	0.8405616255853906
Slovenian	8408023901	manual_output_funchead_two_coarse_lambda09_best_large	0.813112040826	0.9553785867487927
Spanish	5956794139	manual_output_funchead_two_coarse_lambda09_best_large	0.869914590388	0.6318064665676666
Serbian	3077422057	manual_output_funchead_two_coarse_lambda09_best_large	0.777450424929	1.0174449490960529
French	9387506799	manual_output_funchead_two_coarse_lambda09_best_large	0.894955283717	0.5834403201232291
Tamil	7531526971	manual_output_funchead_two_coarse_lambda09_best_large	0.606440071556	1.9391521746442655
Italian	2705796116	manual_output_funchead_two_coarse_lambda09_best_large	0.873190719455	0.6123295489963495
Slovak	7223255144	manual_output_funchead_two_coarse_lambda09_best_large	0.809300140911	0.8052423420395858
Marathi	3114572312	manual_output_funchead_two_coarse_lambda09_best_large	0.77485380117	1.3222608259546826
French	3669059037	manual_output_funchead_two_coarse_lambda09_best_large	0.84232370477	0.6546533780567284
Hebrew	9230706573	manual_output_funchead_two_coarse_lambda09_best_large	0.813187902826	0.9305563442058119
Italian	8402267411	manual_output_funchead_two_coarse_lambda09_best_large	0.880427841635	0.5890234226845411
Italian	9424731915	manual_output_funchead_two_coarse_lambda09_best_large	0.843656875266	0.7263733172617145
Serbian	70589956	manual_output_funchead_two_coarse_lambda09_best_large	0.802492917847	0.9486719172264294
Estonian	1640027993	manual_output_funchead_two_coarse_lambda09_best_large	0.812263176025	0.8890948784735984
Czech	9140685692	manual_output_funchead_two_coarse_lambda09_best_large	0.856562062494	0.6303846723446569
Old_Church_Slavonic	1093263131	manual_output_funchead_two_coarse_lambda09_best_large	0.824059405941	0.9678990747668955
Catalan	7673093064	manual_output_funchead_two_coarse_lambda09_best_large	0.862960200958	0.5855268340325915
Ukrainian	9474669880	manual_output_funchead_two_coarse_lambda09_best_large	0.772304389313	1.084627915642985
Bulgarian	5061524885	manual_output_funchead_two_coarse_lambda09_best_large	0.855252693225	0.6197625790886228
Chinese	7369851073	manual_output_funchead_two_coarse_lambda09_best_large	0.745270890725	1.3154033870626962
Afrikaans	1797515431	manual_output_funchead_two_coarse_lambda09_best_large	0.784317803661	0.9984214509683916
Chinese	9509884092	manual_output_funchead_two_coarse_lambda09_best_large	0.745179063361	1.3239828249420782
Ancient_Greek	806839504	manual_output_funchead_two_coarse_lambda09_best_large	0.795366910776	1.0232250457992291
Spanish	1416761622	manual_output_funchead_two_coarse_lambda09_best_large	0.85724212867	0.6745906128595295
Old_Church_Slavonic	5087985668	manual_output_funchead_two_coarse_lambda09_best_large	0.81396039604	1.0301326831968705
Galician	2745190476	manual_output_funchead_two_coarse_lambda09_best_large	0.800005491337	1.1044843365105834
Czech	6641886353	manual_output_funchead_two_coarse_lambda09_best_large	0.830939848015	0.7004522707074093
Spanish	6766058353	manual_output_funchead_two_coarse_lambda09_best_large	0.866629605296	0.6368557510770153
Vietnamese	2653224689	manual_output_funchead_two_coarse_lambda09_best_large	0.674946770759	1.548518061819176
Korean	2724621042	manual_output_funchead_two_coarse_lambda09_best_large	0.660113386979	1.6980161003675789
Norwegian	1590479561	manual_output_funchead_two_coarse_lambda09_best_large	0.880943663541	0.6521656774902723
Galician	6804679991	manual_output_funchead_two_coarse_lambda09_best_large	0.813212157821	1.03133396731711
Russian	2131524026	manual_output_funchead_two_coarse_lambda09_best_large	0.781231026108	0.97711384736576
Tamil	5111385924	manual_output_funchead_two_coarse_lambda09_best_large	0.602862254025	1.9959699531787196
Hindi	1676837368	manual_output_funchead_two_coarse_lambda09_best_large	0.849435191669	0.6245449740910717
Afrikaans	5770375398	manual_output_funchead_two_coarse_lambda09_best_large	0.85503327787	0.7372888156062553
Gothic	5759701124	manual_output_funchead_two_coarse_lambda09_best_large	0.83053193593	1.0808926102953371
Hungarian	8148810023	manual_output_funchead_two_coarse_lambda09_best_large	0.751027362935	1.1714162894405056
Basque	2545473674	manual_output_funchead_two_coarse_lambda09_best_large	0.760128359406	1.196926356390017
Irish	8839370098	manual_output_funchead_two_coarse_lambda09_best_large	0.537616511318	2.5078690377701878
Hindi	3424672901	manual_output_funchead_two_coarse_lambda09_best_large	0.850561763542	0.6059025630109425
Danish	8729629327	manual_output_funchead_two_coarse_lambda09_best_large	0.831118060985	0.7909952638589456
Czech	9337335727	manual_output_funchead_two_coarse_lambda09_best_large	0.832462141359	0.7199768813698632
Portuguese	8587918798	manual_output_funchead_two_coarse_lambda09_best_large	0.861911257322	0.6108894352066204
Croatian	1216537107	manual_output_funchead_two_coarse_lambda09_best_large	0.785620308026	0.9688782168471696
Estonian	8287909227	manual_output_funchead_two_coarse_lambda09_best_large	0.801929038925	0.955969332553637
Turkish	8611985990	manual_output_funchead_two_coarse_lambda09_best_large	0.640552432168	1.8396880485352372
Japanese	1188143023	manual_output_funchead_two_coarse_lambda09_best_large	0.859106198943	0.6993255775975012
Latvian	2089089217	manual_output_funchead_two_coarse_lambda09_best_large	0.752152578465	1.3971285295866118
Tamil	5995966197	manual_output_funchead_two_coarse_lambda09_best_large	0.550983899821	1.9956233898087776
Tamil	452860202	manual_output_funchead_two_coarse_lambda09_best_large	0.641323792487	2.0088080233879295
Greek	4395741772	manual_output_funchead_two_coarse_lambda09_best_large	0.836877924288	0.8332662380588455
Latin	744025601	manual_output_funchead_two_coarse_lambda09_best_large	0.724766339486	1.4343462312070974
Greek	8432842461	manual_output_funchead_two_coarse_lambda09_best_large	0.794661846023	0.8891332459951755
Irish	6195122992	manual_output_funchead_two_coarse_lambda09_best_large	0.513537505548	2.551208610911397
Dutch	5990686683	manual_output_funchead_two_coarse_lambda09_best_large	0.865062761506	0.6625010260010613
Persian	5356606347	manual_output_funchead_two_coarse_lambda09_best_large	0.815160309563	0.8159666605388479
Romanian	5219289772	manual_output_funchead_two_coarse_lambda09_best_large	0.800323036544	1.0230397596053749
Telugu	4228687975	manual_output_funchead_two_coarse_lambda09_best_large	0.820809248555	1.142336368560791
Hebrew	6251060391	manual_output_funchead_two_coarse_lambda09_best_large	0.821517104611	0.9150399018468748
Croatian	6790831544	manual_output_funchead_two_coarse_lambda09_best_large	0.811547093878	0.8710174964000341
Norwegian	5667161816	manual_output_funchead_two_coarse_lambda09_best_large	0.887931995097	0.6135728927138379
Indonesian	4450050250	manual_output_funchead_two_coarse_lambda09_best_large	0.786660403946	1.0806640082762913
Greek	7650272780	manual_output_funchead_two_coarse_lambda09_best_large	0.817949808592	0.8206336713126242
Afrikaans	7115290772	manual_output_funchead_two_coarse_lambda09_best_large	0.819883527454	0.7954438777017514
Old_Church_Slavonic	4932200726	manual_output_funchead_two_coarse_lambda09_best_large	0.803366336634	1.035629849174235
Portuguese	6325801317	manual_output_funchead_two_coarse_lambda09_best_large	0.873839899436	0.5833520655416614
Bulgarian	3695134530	manual_output_funchead_two_coarse_lambda09_best_large	0.848745571542	0.6370325032477523
Swedish	7609961975	manual_output_funchead_two_coarse_lambda09_best_large	0.845269897808	0.8137056785020969
Korean	4995776196	manual_output_funchead_two_coarse_lambda09_best_large	0.674804925628	1.7700313672412462
Polish	946586795	manual_output_funchead_two_coarse_lambda09_best_large	0.853286794648	0.584347492532719
Danish	1552290073	manual_output_funchead_two_coarse_lambda09_best_large	0.832458393834	0.7728886965145868
Croatian	663958888	manual_output_funchead_two_coarse_lambda09_best_large	0.819750793282	0.8758170447586842
Norwegian	7046681945	manual_output_funchead_two_coarse_lambda09_best_large	0.881978382337	0.6200010477353209
Bulgarian	3377048490	manual_output_funchead_two_coarse_lambda09_best_large	0.853155954016	0.6025193432701116
Persian	8924635208	manual_output_funchead_two_coarse_lambda09_best_large	0.8295328911	0.7722971522228174
Spanish	3586013530	manual_output_funchead_two_coarse_lambda09_best_large	0.870647394754	0.6290678629923621
Korean	2944795873	manual_output_funchead_two_coarse_lambda09_best_large	0.641733723482	1.6829833983938975
Vietnamese	519757474	manual_output_funchead_two_coarse_lambda09_best_large	0.682246780898	1.421310206377203
Estonian	3317895290	manual_output_funchead_two_coarse_lambda09_best_large	0.823515903089	0.9573260031675606
Latvian	3902501904	manual_output_funchead_two_coarse_lambda09_best_large	0.717433570966	1.4521478573576896
Urdu	3114164699	manual_output_funchead_two_coarse_lambda09_best_large	0.812626117037	0.9022639961330648
Dutch	8857876313	manual_output_funchead_two_coarse_lambda09_best_large	0.849110878661	0.7392560757977195
Chinese	1608415687	manual_output_funchead_two_coarse_lambda09_best_large	0.736547291093	1.2781917873055044
Ukrainian	5562899522	manual_output_funchead_two_coarse_lambda09_best_large	0.802480916031	0.9943464618346846
Vietnamese	7364629567	manual_output_funchead_two_coarse_lambda09_best_large	0.70252458684	1.3972726626532999
Slovenian	3916390204	manual_output_funchead_two_coarse_lambda09_best_large	0.822352995265	0.922772408616904
Galician	7145686102	manual_output_funchead_two_coarse_lambda09_best_large	0.821613904066	1.0303402713972438
Bulgarian	4966070623	manual_output_funchead_two_coarse_lambda09_best_large	0.855903405394	0.5814732987829337
Old_Church_Slavonic	5455263306	manual_output_funchead_two_coarse_lambda09_best_large	0.773366336634	1.0343815248791535
Serbian	6819748568	manual_output_funchead_two_coarse_lambda09_best_large	0.83059490085	0.8755448640574814
Coptic	1611446358	manual_output_funchead_two_coarse_lambda09_best_large	0.834672789897	0.9374526721328053
Romanian	542382060	manual_output_funchead_two_coarse_lambda09_best_large	0.791910626556	0.9951253382576708
Croatian	5832621400	manual_output_funchead_two_coarse_lambda09_best_large	0.815881123752	0.8698366609172143
Latin	9019187249	manual_output_funchead_two_coarse_lambda09_best_large	0.794110750059	1.231329571365739
Swedish	4683723101	manual_output_funchead_two_coarse_lambda09_best_large	0.818513335878	0.8871972200671655
Slovenian	2030408771	manual_output_funchead_two_coarse_lambda09_best_large	0.804422785159	0.9645700972940198
Chinese	6927762817	manual_output_funchead_two_coarse_lambda09_best_large	0.649494949495	1.4831285218124108
Latvian	9353576704	manual_output_funchead_two_coarse_lambda09_best_large	0.745671697065	1.3776744134046752
Polish	7806666806	manual_output_funchead_two_coarse_lambda09_best_large	0.873531122746	0.5350036377820808
Hebrew	6614334335	manual_output_funchead_two_coarse_lambda09_best_large	0.831829449678	0.9013417419609482
Irish	2994323834	manual_output_funchead_two_coarse_lambda09_best_large	0.481469152241	2.6563199319894504
Belarusian	157938696	manual_output_funchead_two_coarse_lambda09_best_large	0.703296703297	1.6794319751685605
Portuguese	2092691919	manual_output_funchead_two_coarse_lambda09_best_large	0.881622937228	0.5716043663744195
Tamil	1257984541	manual_output_funchead_two_coarse_lambda09_best_large	0.645796064401	1.7695512208614452
Portuguese	6513022989	manual_output_funchead_two_coarse_lambda09_best_large	0.836048035518	0.6760636599110057
Finnish	7281723814	manual_output_funchead_two_coarse_lambda09_best_large	0.792893331508	0.9835801614599164
Polish	7393754896	manual_output_funchead_two_coarse_lambda09_best_large	0.854682955207	0.5977887323597547
Afrikaans	1243029953	manual_output_funchead_two_coarse_lambda09_best_large	0.822171381032	0.8304578278108365
Chinese	879693125	manual_output_funchead_two_coarse_lambda09_best_large	0.732231404959	1.353065316210765
French	6854151894	manual_output_funchead_two_coarse_lambda09_best_large	0.857241981908	0.6034021336848749
Bulgarian	4983112764	manual_output_funchead_two_coarse_lambda09_best_large	0.875497071795	0.5551337978559068
Tamil	3616167762	manual_output_funchead_two_coarse_lambda09_best_large	0.644007155635	1.8420630013153676
Danish	5824485390	manual_output_funchead_two_coarse_lambda09_best_large	0.836702781191	0.7764512613127781
Catalan	2181627944	manual_output_funchead_two_coarse_lambda09_best_large	0.856680273177	0.6239978877273513
Hebrew	643621124	manual_output_funchead_two_coarse_lambda09_best_large	0.837382250868	0.8460590218812094
Turkish	4730921969	manual_output_funchead_two_coarse_lambda09_best_large	0.543632363725	1.9800312795023614
Ukrainian	6790846638	manual_output_funchead_two_coarse_lambda09_best_large	0.781846374046	1.054505017621599
Latin	2887451989	manual_output_funchead_two_coarse_lambda09_best_large	0.72198586312	1.3589567359454395
Urdu	4939271411	manual_output_funchead_two_coarse_lambda09_best_large	0.798933410205	0.9068192181892373
Dutch	7914274986	manual_output_funchead_two_coarse_lambda09_best_large	0.853765690377	0.7117542343346643
Galician	5469793482	manual_output_funchead_two_coarse_lambda09_best_large	0.820872573515	1.0304886653243224
Irish	999781918	manual_output_funchead_two_coarse_lambda09_best_large	0.56735463826	2.583450605141233
Czech	4658048204	manual_output_funchead_two_coarse_lambda09_best_large	0.858793536673	0.625569664195893
Tamil	8907447880	manual_output_funchead_two_coarse_lambda09_best_large	0.63595706619	1.8882310607992046
Russian	2669734743	manual_output_funchead_two_coarse_lambda09_best_large	0.806788858531	0.8937276879941302
Hungarian	6648854911	manual_output_funchead_two_coarse_lambda09_best_large	0.755838428385	1.189512753015866
Latvian	869200836	manual_output_funchead_two_coarse_lambda09_best_large	0.672067401167	1.5619906904840677
Greek	6456624145	manual_output_funchead_two_coarse_lambda09_best_large	0.825712462782	0.803347783157644
Catalan	7212398813	manual_output_funchead_two_coarse_lambda09_best_large	0.858819373577	0.5880434150195719
Chinese	7099448244	manual_output_funchead_two_coarse_lambda09_best_large	0.641689623508	1.5302403461834615
Latin	4766918754	manual_output_funchead_two_coarse_lambda09_best_large	0.813038089176	1.1980889173876816
Romanian	3251976000	manual_output_funchead_two_coarse_lambda09_best_large	0.803082307019	0.9695854478396159
Czech	9541986778	manual_output_funchead_two_coarse_lambda09_best_large	0.825095219754	0.7434808371017401
English	9935841037	manual_output_funchead_two_coarse_lambda09_best_large	0.865447832903	0.697993696991825
Norwegian	4677267510	manual_output_funchead_two_coarse_lambda09_best_large	0.882185326096	0.6503644809187342
Arabic	2229651182	manual_output_funchead_two_coarse_lambda09_best_large	0.821924258152	0.8689976703729135
Gothic	7296551045	manual_output_funchead_two_coarse_lambda09_best_large	0.782380858216	1.096010541760311
Italian	5313212627	manual_output_funchead_two_coarse_lambda09_best_large	0.855576841209	0.6751958206962048
Serbian	2676221706	manual_output_funchead_two_coarse_lambda09_best_large	0.811671388102	0.9308401607859236
Norwegian	9038239401	manual_output_funchead_two_coarse_lambda09_best_large	0.875308425795	0.6908176386455411
Finnish	1266678302	manual_output_funchead_two_coarse_lambda09_best_large	0.761365192387	1.0193512837404946
Bulgarian	7535274598	manual_output_funchead_two_coarse_lambda09_best_large	0.860819897332	0.5880129799030236
Polish	7468537635	manual_output_funchead_two_coarse_lambda09_best_large	0.890983129727	0.5020543928407111
Serbian	5932497906	manual_output_funchead_two_coarse_lambda09_best_large	0.818016997167	0.9282618739044363
Turkish	6059188658	manual_output_funchead_two_coarse_lambda09_best_large	0.638108042044	1.8326889757887421
Serbian	3762940978	manual_output_funchead_two_coarse_lambda09_best_large	0.814957507082	0.9446426110362196
Ukrainian	6613099482	manual_output_funchead_two_coarse_lambda09_best_large	0.752981870229	1.1447586426582501
Galician	345548586	manual_output_funchead_two_coarse_lambda09_best_large	0.771313253343	1.1477044661484126
Hebrew	6390048527	manual_output_funchead_two_coarse_lambda09_best_large	0.843133366386	0.8372794040430284
Basque	657083143	manual_output_funchead_two_coarse_lambda09_best_large	0.76649618933	1.1399007019057505
Old_Church_Slavonic	9206555225	manual_output_funchead_two_coarse_lambda09_best_large	0.79396039604	1.0273503736458203
Ukrainian	2877562774	manual_output_funchead_two_coarse_lambda09_best_large	0.795920801527	1.0061879379973384
Tamil	4705499170	manual_output_funchead_two_coarse_lambda09_best_large	0.557245080501	2.0743662897290824
Galician	9182157309	manual_output_funchead_two_coarse_lambda09_best_large	0.763570467587	1.2218229776813814
Persian	5690146700	manual_output_funchead_two_coarse_lambda09_best_large	0.804242675511	0.8449402410905621
Ukrainian	4229910799	manual_output_funchead_two_coarse_lambda09_best_large	0.784708969466	1.0561948213157535
Italian	1605203152	manual_output_funchead_two_coarse_lambda09_best_large	0.865421455939	0.6460201172955039
Gothic	7331081936	manual_output_funchead_two_coarse_lambda09_best_large	0.841210203678	1.042204370488285
Croatian	9459340378	manual_output_funchead_two_coarse_lambda09_best_large	0.780357557465	0.9825415643281349
Norwegian	3439621891	manual_output_funchead_two_coarse_lambda09_best_large	0.860965631417	0.7059588072035955
Persian	8410637578	manual_output_funchead_two_coarse_lambda09_best_large	0.849295190713	0.7642030088429691
Catalan	2538995201	manual_output_funchead_two_coarse_lambda09_best_large	0.872890336761	0.5639725756547881
Persian	9764598452	manual_output_funchead_two_coarse_lambda09_best_large	0.825732448867	0.8115632626860757
English	7405933776	manual_output_funchead_two_coarse_lambda09_best_large	0.831790825874	0.8098600097119293
Swedish	6721563583	manual_output_funchead_two_coarse_lambda09_best_large	0.814442606963	0.9314885685695915
Korean	4858556654	manual_output_funchead_two_coarse_lambda09_best_large	0.697055596196	1.6369991789530383
Polish	5815877309	manual_output_funchead_two_coarse_lambda09_best_large	0.87585805701	0.5311975447988704
Hungarian	5786187046	manual_output_funchead_two_coarse_lambda09_best_large	0.75343289566	1.1613599867886217
Latvian	1665009662	manual_output_funchead_two_coarse_lambda09_best_large	0.683455235626	1.527128889432451
Gothic	2357964386	manual_output_funchead_two_coarse_lambda09_best_large	0.800474589678	1.0673575820200571
Belarusian	8060678659	manual_output_funchead_two_coarse_lambda09_best_large	0.693092621664	1.76614895645453
English	9386080325	manual_output_funchead_two_coarse_lambda09_best_large	0.82177717089	0.8242801561818248
Korean	7594850778	manual_output_funchead_two_coarse_lambda09_best_large	0.695988783224	1.6265480819779818
Russian	4974168950	manual_output_funchead_two_coarse_lambda09_best_large	0.808695734669	0.9010648634177296
Urdu	9722132547	manual_output_funchead_two_coarse_lambda09_best_large	0.812770250793	0.8067012898308222
Korean	3602806999	manual_output_funchead_two_coarse_lambda09_best_large	0.718696659351	1.6313351845776154
Marathi	3055571511	manual_output_funchead_two_coarse_lambda09_best_large	0.707602339181	1.5885076104548939
Hungarian	7332538565	manual_output_funchead_two_coarse_lambda09_best_large	0.757542347399	1.1849544483948367
French	8439800864	manual_output_funchead_two_coarse_lambda09_best_large	0.894235711349	0.5879393932438305
Latin	1892835101	manual_output_funchead_two_coarse_lambda09_best_large	0.784529831496	1.254195540631254
Romanian	1951399202	manual_output_funchead_two_coarse_lambda09_best_large	0.784709603607	1.0557204628786574
Bulgarian	4259924332	manual_output_funchead_two_coarse_lambda09_best_large	0.863205841949	0.5570751353532699
Old_Church_Slavonic	178060850	manual_output_funchead_two_coarse_lambda09_best_large	0.800693069307	1.1138998460769653
German	7136971851	manual_output_funchead_two_coarse_lambda09_best_large	0.869394984618	0.5856036281356766
Indonesian	4375311486	manual_output_funchead_two_coarse_lambda09_best_large	0.784217942696	1.0882271866106326
Swedish	1295359010	manual_output_funchead_two_coarse_lambda09_best_large	0.78247042361	0.9927758317242817
Afrikaans	1528547223	manual_output_funchead_two_coarse_lambda09_best_large	0.828826955075	0.8125175216828725
Telugu	3729955782	manual_output_funchead_two_coarse_lambda09_best_large	0.820809248555	0.8981153795025482
Belarusian	5157342878	manual_output_funchead_two_coarse_lambda09_best_large	0.540816326531	2.239518968052168
Croatian	7324385554	manual_output_funchead_two_coarse_lambda09_best_large	0.811237520316	0.8780357552408738
Hebrew	9622715829	manual_output_funchead_two_coarse_lambda09_best_large	0.839960337134	0.833191077994071
German	6706744738	manual_output_funchead_two_coarse_lambda09_best_large	0.862403281439	0.6286423021742201
Slovenian	3369697079	manual_output_funchead_two_coarse_lambda09_best_large	0.842306100869	0.8375968641590499
Indonesian	993273831	manual_output_funchead_two_coarse_lambda09_best_large	0.804133395961	1.0340419428737133
Hebrew	6866507495	manual_output_funchead_two_coarse_lambda09_best_large	0.804660386713	0.8970187003977771
Swedish	2750481296	manual_output_funchead_two_coarse_lambda09_best_large	0.789806216342	0.994254569690282
Slovak	9852185484	manual_output_funchead_two_coarse_lambda09_best_large	0.823015500235	0.771048778359909
Serbian	8779005273	manual_output_funchead_two_coarse_lambda09_best_large	0.831841359773	0.8465143203465189
Swedish	1572400545	manual_output_funchead_two_coarse_lambda09_best_large	0.832040028834	0.8337999415934473
Romanian	3991739652	manual_output_funchead_two_coarse_lambda09_best_large	0.805976176055	0.9651387948448817
Basque	6607162747	manual_output_funchead_two_coarse_lambda09_best_large	0.750451263538	1.1766402523081512
Irish	4327898982	manual_output_funchead_two_coarse_lambda09_best_large	0.525410563693	2.621507499543921
Italian	4907163801	manual_output_funchead_two_coarse_lambda09_best_large	0.873456790123	0.6290544921222229
Greek	9998851151	manual_output_funchead_two_coarse_lambda09_best_large	0.838792003403	0.7305475813893245
Korean	6505521778	manual_output_funchead_two_coarse_lambda09_best_large	0.699707388442	1.6225131353469222
Belarusian	9127204363	manual_output_funchead_two_coarse_lambda09_best_large	0.616169544741	1.909949433672559
